CustomerId,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Exited
15659602,464,0,43.619362551727924,6,116129.98978242904,2,1,0,120876.07656857424,1,1,3,595,True,True,False,1
15649065,583,0,54.446491736097386,6,127700.88549859701,1,1,0,140031.5684925299,1,3,1,312,True,True,False,1
15614956,623,0,37.209144080547794,1,138936.9516540195,1,1,0,167121.63919503396,1,3,1,836,False,True,False,1
15604306,746,0,48.4290163478854,4,115792.19447172785,2,0,0,163351.5038650343,1,2,4,563,True,True,False,1
15645824,579,1,35.537058478986935,2,108404.93644615465,1,1,0,109260.3908785778,1,1,3,534,False,True,True,1
15646879,581,0,54.684967373260726,4,98103.77571383194,1,0,0,4789.0578885765,1,1,3,820,False,True,True,1
15770780,548,0,53.02371819972095,2,70826.45262030745,1,0,0,94123.59451613048,1,3,2,778,False,True,False,1
15722793,671,0,43.9346079282191,6,143006.41272526633,1,1,0,78111.56036024212,1,3,2,556,True,False,True,1
15669750,755,1,42.94301379065041,6,108297.5124518081,1,0,0,13648.967709803925,1,5,2,613,False,True,False,1
15728978,679,1,41.550694152246,6,0.0,1,0,1,134460.68468851727,1,1,4,811,True,False,False,1
15609845,707,1,43.67661695769444,2,0.0,1,1,1,12575.87271812671,1,4,3,441,True,False,True,1
15568816,594,0,49.008970182811,5,135672.7648202206,1,0,0,147436.45851754947,1,3,1,352,True,True,False,1
15756103,676,0,43.397320574487225,4,167727.32628067725,1,0,0,147817.78474325806,1,3,2,692,True,False,True,1
15710086,704,0,53.867966700000494,2,126006.40141404202,2,0,0,96077.94857451685,1,2,2,675,False,True,False,1
15810223,588,0,41.6831107456899,6,113028.63917692952,1,1,0,43312.43811075781,1,5,3,680,False,True,False,1
15708724,658,0,43.149382702933984,1,123671.76399380276,1,0,0,118317.3359171304,1,5,4,611,True,True,False,1
15640543,760,0,46.0,2,92378.722494811,1,0,0,92952.64843198887,1,2,2,652,True,True,False,1
15709707,696,0,37.11023939211538,1,100880.77299766312,2,0,0,70643.16131231049,1,1,2,345,True,True,False,1
15703413,731,0,57.55938224044644,1,133697.44736285723,1,0,0,28369.20927954791,1,3,1,716,False,True,False,1
15634743,693,1,51.301885254862924,5,111356.75275802787,1,1,0,128639.70999508849,1,2,2,316,False,True,False,1
15688341,577,1,45.141862443190114,8,125685.28889445933,2,1,0,48429.86616806334,1,3,3,478,False,True,False,1
15594618,730,1,45.763390217292496,4,130866.20162135921,1,1,0,77040.66119906359,1,2,1,582,False,True,False,1
15711998,672,0,36.39604595743671,2,115024.17682886147,1,0,0,92616.73749010729,1,3,1,519,True,False,True,1
15581103,651,0,49.28340203216671,6,152032.07616973083,1,0,0,146783.49119251771,1,3,1,696,False,True,True,1
15813142,560,0,50.4493750520119,1,121863.28567862426,1,0,1,84215.22652335433,1,2,4,712,False,True,False,1
15584913,720,0,46.53080176773734,3,98152.21561697006,1,1,0,134304.3684478172,1,2,2,807,False,True,False,1
15594155,567,0,42.088022127243285,2,0.0,1,0,1,74754.81418209428,1,2,1,317,True,False,False,1
15585403,739,0,50.04072019117364,2,0.0,1,1,0,25052.399757323165,1,2,1,684,True,False,True,1
15583785,492,1,48.55966617198904,5,119762.83105895368,1,0,0,7977.960480492955,1,1,3,475,True,True,False,1
15743163,720,0,52.42632823124791,7,0.0,1,1,0,74557.24317742564,1,2,1,428,True,False,False,1
15704386,595,0,39.0,2,128896.87382017629,1,0,0,23319.066534047837,1,3,2,605,True,True,False,1
15764806,556,0,42.752213925684046,2,115501.53569660336,1,1,0,56159.19045239565,1,4,3,306,True,True,False,1
15726802,617,0,29.692768321446977,5,116898.75898304406,1,0,0,154765.29439734758,1,1,2,650,True,False,False,1
15674388,513,1,41.523158228637705,3,150732.5443811044,1,1,0,53367.72970422633,1,2,2,734,True,True,False,1
15612079,475,1,33.65629891486113,5,0.0,2,1,0,181548.0883476221,1,1,3,446,True,False,False,1
15729500,722,0,42.79115928243326,6,0.0,2,1,0,58710.43430410172,1,1,3,240,False,False,True,1
15650154,593,0,46.492523026124026,2,0.0,1,0,0,185682.91454839733,1,4,1,359,True,False,True,1
15586476,654,0,39.061752352652555,2,168555.89507125254,2,0,0,136361.49604738803,1,4,3,951,True,False,True,1
15609862,796,0,41.99333001707042,7,176528.7707055949,1,0,0,167320.0661377325,1,4,1,259,True,False,False,1
15784559,690,0,41.0063981942866,4,88624.74512417747,2,0,0,66633.30223913773,1,3,2,578,False,True,False,1
15662686,766,0,30.2480522244638,4,106345.07317296785,1,0,0,19891.724690378862,1,1,3,567,True,True,False,1
15589860,579,0,44.099267011914414,6,0.0,1,1,0,181787.8556503946,1,3,2,437,True,False,True,1
15806588,710,0,50.30060979690393,5,115424.0514440477,1,1,0,99061.98936243891,1,2,4,463,False,True,False,1
15749326,682,1,59.44108454410748,9,0.0,1,1,0,75176.06371493354,1,4,1,294,True,False,False,1
15750380,749,1,39.671194174897856,7,120789.34059353969,1,1,0,181881.734541453,1,1,1,853,False,True,False,1
15579694,634,0,42.4656784838228,2,0.0,1,1,0,39309.322585690585,1,3,3,470,False,False,True,1
15635936,776,0,46.429092946247856,4,89672.36179301367,1,0,0,94565.95519398342,1,2,1,554,False,True,False,1
15736060,600,0,49.65941353739492,1,126163.95349310327,1,1,1,36383.434167198735,1,1,3,705,False,True,False,1
15628165,592,0,49.79126773535805,1,109379.05880795016,1,0,0,23419.65882164873,1,3,3,470,False,True,False,1
15689250,622,0,38.25363466744381,9,132480.76054344492,2,1,0,51730.5478345113,1,4,3,852,False,True,False,1
15589201,722,1,37.93438656517014,1,0.0,1,0,0,173033.28026005902,1,2,2,797,True,False,True,1
15682833,607,0,32.696462682110756,8,133694.08699871582,2,0,0,54072.863731331396,1,2,3,630,False,True,True,1
15592142,671,0,59.96574728125667,2,81409.63264469047,1,0,0,68234.22871186168,1,1,2,879,True,True,False,1
15734697,777,0,54.25803455046009,0,133197.22743397945,1,1,0,22573.338777005174,1,2,3,401,False,True,True,1
15804630,690,1,35.0,4,111754.15207022906,1,0,0,166530.88845999833,1,1,3,379,False,True,False,1
15815361,630,0,48.51578209312933,9,79960.79885801612,1,1,0,196834.87658357975,1,3,2,415,True,True,False,1
15787223,617,0,43.20950579207543,4,0.0,1,0,0,16027.606256256124,1,3,2,849,True,False,True,1
15686371,693,0,47.40173139448776,4,0.0,1,0,0,27425.300886428806,1,2,4,559,True,False,False,1
15573307,480,0,42.140823210721656,3,23991.316699124713,1,0,0,177191.6949243944,1,1,3,534,True,False,False,1
15659857,486,0,38.52308168069048,3,101009.8286136712,1,1,0,124888.1245936941,1,1,2,727,True,False,False,1
15696067,652,0,50.1008459449589,2,167747.93811844834,1,1,0,94972.39537424524,1,3,4,444,True,False,False,1
15741618,633,0,37.41008669888466,7,95210.48613411696,1,1,0,99059.56573980922,1,3,3,598,True,True,False,1
15778271,590,0,25.602245352871996,8,78382.7227054029,1,1,0,144379.0325521515,1,4,2,757,False,True,False,1
15707733,678,0,51.180816444027485,2,122865.46627133233,1,1,0,96482.61778208094,1,1,3,552,False,True,False,1
15781844,531,0,46.63607922338904,5,81791.53230064776,1,0,0,98745.65327347869,1,4,3,847,False,True,True,1
15776364,480,0,40.0,7,160039.79850474666,1,0,0,169402.949073699,1,4,2,245,True,False,False,1
15777053,762,0,33.56224294850972,4,0.0,1,1,0,25297.694845970054,1,4,4,562,True,False,True,1
15597399,672,0,54.88507438730672,5,82881.86220181755,1,0,0,95357.61337208397,1,2,2,853,True,True,False,1
15661776,653,1,41.0,3,128814.58477752423,2,0,0,113089.96522530024,1,2,4,646,True,False,True,1
15596880,732,0,44.713993085999725,9,135796.4230342827,1,1,0,171212.66454803952,1,4,2,263,True,True,False,1
15740711,603,1,61.18562829684853,6,0.0,2,1,0,28537.027893923474,1,2,2,620,True,False,True,1
15779179,686,0,34.988743886091626,2,0.0,2,1,0,109626.64499330263,1,1,1,397,True,False,True,1
15589013,727,0,35.970173532806655,9,108006.53199753514,1,0,0,145604.13117863535,1,3,2,368,False,True,True,1
15684304,597,0,32.88770950517184,8,135128.9450316099,1,1,0,53763.05245566207,1,2,4,576,True,True,False,1
15795313,649,0,50.84860055054696,4,0.0,1,0,0,86869.98818045793,1,1,2,824,True,False,True,1
15804318,714,1,36.17690632508136,1,115252.904646358,1,0,0,17591.45824921965,1,3,4,620,False,True,True,1
15726664,697,0,41.605884010439595,9,145034.82657609807,1,0,1,9998.040475140808,1,1,1,686,False,True,False,1
15666543,468,0,55.90383106126926,1,111952.77743132031,2,1,0,197616.35785503656,1,3,1,580,False,True,False,1
15595622,526,0,41.25420367919065,0,118869.58483959117,1,0,0,122159.85215423054,1,3,1,821,False,True,False,1
15587538,631,0,42.24602766542632,4,93639.69646206034,1,0,0,145478.60916497404,1,5,3,485,True,True,False,1
15750936,665,0,53.65140899359207,2,120305.29637886617,1,1,0,141027.6653929906,1,4,2,656,True,True,False,1
15796905,669,0,35.760854780438144,3,166502.03692922913,1,0,0,140020.43996795328,1,4,2,913,True,False,True,1
15652720,568,0,47.880485714399605,1,0.0,1,0,0,59457.39876868553,1,1,2,607,True,False,False,1
15746056,729,0,29.281232534586742,0,0.0,1,1,0,31313.9661938355,1,2,3,437,True,False,True,1
15623941,461,0,42.0,8,155598.12882675865,1,1,0,111820.99121297797,1,3,4,411,True,False,False,1
15587229,518,0,45.89172983563116,0,179192.5545661858,2,0,0,5207.509466840636,1,1,3,326,True,False,True,1
15803708,680,0,44.50967083515914,1,120514.95691384612,1,1,0,19761.347368711835,1,4,3,747,False,True,False,1
15684757,616,0,53.42981934415118,9,114311.16890306145,1,1,0,132962.99790322327,1,1,1,319,False,True,True,1
15574500,720,1,42.43849921944411,4,98961.82154062596,1,1,0,136512.90151587047,1,3,2,856,False,True,False,1
15779194,777,0,39.3604867561756,1,130998.61579205748,1,1,0,162031.90112761996,1,1,1,524,True,True,False,1
15663796,738,0,55.81180564736357,3,123863.29549586971,1,0,0,8847.381044545791,1,1,2,448,False,True,False,1
15736908,672,0,56.69023593775963,1,131522.02340291737,1,0,0,5275.771717183445,0,2,1,193,False,True,False,1
15685718,631,0,46.75298937750532,4,0.0,1,0,0,24454.399794498087,1,1,4,525,True,False,False,1
15710506,490,0,33.26257594400965,2,204936.8056037567,1,0,0,52774.58051229916,1,4,2,728,True,False,False,1
15784486,692,0,58.59339117784292,9,120842.49686406607,2,1,0,174886.73128780513,1,4,1,381,True,True,False,1
15681859,694,0,50.61435958601965,0,0.0,1,0,0,81582.35874980029,1,4,1,489,True,False,False,1
15627937,624,0,43.361785484018036,6,113883.04984357614,1,1,1,77218.6477976617,1,3,2,315,False,True,False,1
15651585,631,0,36.55239872153783,8,139367.54963897212,1,1,1,165701.81505310064,1,1,2,836,False,True,False,1
15803404,807,0,46.41118695128005,5,0.0,1,0,0,26398.975338005104,1,2,3,480,True,False,True,1
15687572,744,0,49.203865278526486,5,0.0,1,0,1,28610.17469322396,1,2,4,513,True,False,False,1
15693723,654,0,61.239328419246796,3,150459.3733934136,1,0,0,146563.20625694754,1,3,2,788,False,True,False,1
15585253,619,0,43.48709782402218,3,138560.11664304344,1,1,0,26493.9972065007,1,3,3,434,True,True,False,1
15675014,755,0,52.11236918818619,4,109467.62520736143,1,0,0,26076.817365361447,1,2,2,726,True,True,False,1
15705124,642,1,37.74210447849371,3,108028.66149068548,1,0,0,50628.61597242757,1,3,4,757,False,True,False,1
15664677,488,0,46.41554945413188,4,110347.70504344488,1,1,0,198435.86078950253,1,2,1,538,False,True,False,1
15570046,596,1,42.24200311283071,0,97882.2957529975,1,0,0,40181.46747432013,1,2,3,244,False,True,True,1
15644319,630,0,57.19340313853716,2,135611.67063882458,1,1,0,180527.43238198973,1,1,4,469,True,True,False,1
15686783,611,1,55.75463212981277,9,119246.4096182402,1,1,0,177277.42619117585,1,1,1,688,False,True,True,1
15678095,737,0,59.18879165192129,3,139316.61855811713,1,1,0,29505.378882628676,1,2,2,665,True,True,False,1
15788102,538,0,30.06138208963664,5,122804.69814181254,1,0,0,62320.78782221745,1,3,3,252,False,True,True,1
15622387,702,0,55.163610541641546,5,52096.73350996103,1,0,0,100898.95921716686,1,2,3,715,True,False,True,1
15568575,554,0,45.86964686995673,5,101275.35856319623,1,0,0,142821.40606862828,1,3,3,658,True,True,False,1
15596995,540,0,58.16818613501793,7,114446.32089863623,1,1,0,20151.941706291444,1,1,2,738,False,True,False,1
15794379,617,0,34.61436679895834,2,124133.12192425455,1,0,0,58940.29720402621,1,1,3,447,False,True,True,1
15578668,628,0,52.0429207701942,5,204709.85151837338,1,0,0,61773.015789509336,1,3,1,504,False,False,True,1
15722348,680,0,45.21500872296954,5,144868.1912378805,1,1,0,78452.57803991331,1,3,2,592,True,False,True,1
15787733,651,0,46.915963372054556,5,0.0,1,1,0,50675.29774728997,1,2,1,624,True,False,False,1
15716443,650,0,37.72454953141349,2,0.0,1,0,0,67063.12574909606,1,2,2,449,False,False,True,1
15694095,633,1,34.33747664948105,4,0.0,1,1,1,65178.493591025384,1,3,2,505,True,False,True,1
15667718,834,0,49.71658670241136,3,0.0,1,1,0,68702.56516081761,1,4,3,723,True,False,True,1
15583197,733,0,50.6557166361227,1,0.0,1,0,1,23741.26315672323,1,2,1,703,True,False,True,1
15706837,764,0,47.653173729617436,2,115279.26780363779,1,0,0,98805.5926489029,1,2,1,660,True,True,False,1
15612538,704,1,41.69053583781841,8,0.0,1,1,0,196249.6618052478,1,3,2,495,True,False,False,1
15661177,767,0,50.73968905883781,3,126191.01906167166,1,1,0,194816.8447423533,1,2,3,764,False,True,False,1
15775585,724,0,45.13676287685918,6,127129.67377528101,1,1,0,101593.32923780086,1,2,2,775,True,True,False,1
15722041,770,1,37.681736674286526,3,0.0,1,0,0,123975.81648056529,1,3,1,355,True,False,False,1
15649302,575,0,53.79673911040507,6,127714.15468463121,1,1,0,139539.3764250827,1,4,1,324,False,True,False,1
15652461,620,0,60.48315591734239,1,103683.9381757954,1,0,0,63316.94753475506,1,3,1,599,True,True,False,1
15650819,516,0,50.982920189624366,6,132349.24766460637,1,1,0,91165.18259560414,1,3,1,583,True,False,False,1
15711841,616,0,57.824003178360705,6,117155.90220709618,1,0,0,120595.14259778603,1,2,2,490,True,True,False,1
15570214,728,0,45.8507414967124,7,137524.98975480857,1,1,0,55291.53379770517,1,2,1,379,False,True,False,1
15783819,756,1,40.91234495200802,7,179857.1591584622,1,0,0,130972.12685180917,1,1,2,636,True,False,True,1
15609047,616,0,42.887261105445006,6,118174.46863643148,1,1,0,133776.63633770085,1,2,3,677,False,True,True,1
15758793,594,0,46.07103256583575,8,0.0,1,1,0,147123.68835656316,1,3,1,587,True,False,False,1
15785598,566,1,46.32520765443213,6,106167.98179765981,1,0,0,178085.663166032,1,3,1,780,True,True,False,1
15575636,540,0,48.307275762015664,3,0.0,2,0,1,178561.60805258676,1,3,2,583,True,False,True,1
15625875,809,0,47.346837004746135,4,127819.24283877743,1,1,1,190721.46067672825,1,3,1,403,False,True,False,1
15740311,620,0,41.35298258075423,6,0.0,1,0,0,137840.2624779754,1,3,3,243,True,False,False,1
15757555,590,0,62.56638313660653,7,0.0,1,0,0,11824.267316629934,1,4,1,715,True,False,False,1
15648721,544,0,34.63603536605397,3,5979.678321597716,1,0,0,173940.27501914374,1,4,1,785,True,False,False,1
15773944,624,0,46.60109869416053,3,134131.6680345579,1,1,0,129116.57040613341,1,1,4,809,True,True,False,1
15790757,558,0,41.19138366876079,9,95767.8840134835,1,1,0,132074.81098412754,1,4,3,776,False,True,False,1
15637887,618,0,37.71056198847145,1,125118.45971871169,2,0,0,8924.635708880258,1,3,2,236,False,True,True,1
15790695,758,0,32.86893817175961,8,136884.90273094623,1,0,0,66696.18482299538,1,4,1,392,True,False,True,1
15628204,590,0,49.868567029521785,1,109263.4223767081,1,0,0,23424.166143491417,1,3,3,474,False,True,False,1
15732464,565,0,42.9829468795547,4,0.0,1,0,0,18541.83435935176,1,1,2,320,True,False,False,1
15753567,787,0,43.284438615678845,3,126168.80079295997,1,0,0,193041.68233303056,1,1,1,618,True,True,False,1
15583030,688,0,41.92880068633651,6,0.0,1,0,0,39711.49057850132,1,3,1,552,True,False,False,1
15627563,609,1,44.093529450739965,6,114423.02454002139,1,1,0,77938.82376578687,1,3,3,268,False,True,False,1
15773556,602,0,46.86839465262708,4,108760.23142747689,1,0,0,101415.40791127495,1,3,1,588,False,True,False,1
15652435,668,0,44.58527865237755,6,125040.76471934494,1,0,0,5635.098661277642,1,1,1,714,False,True,True,1
15711452,639,0,42.261876146782015,2,110841.47353189475,1,0,0,52801.83369888653,1,3,2,690,False,True,False,1
15682078,453,1,45.78279796911012,3,103479.46214493578,2,1,1,184776.26321187802,1,2,3,360,False,True,False,1
15761843,719,0,35.29013688033045,9,125949.88905300408,2,0,0,171038.73801832934,1,1,4,405,True,False,True,1
15749236,629,0,39.89537235412856,9,139434.5865380148,1,1,0,92807.34682820225,1,4,3,717,True,False,False,1
15743721,694,0,40.03174929345023,2,162158.73479750965,1,0,0,28777.465957853048,1,3,3,463,True,True,False,1
15676589,584,0,55.432912902266956,4,53722.0869599369,1,0,0,57129.429655251406,1,2,2,720,True,False,True,1
15751679,778,0,40.0,5,61846.20496666879,1,0,0,150162.97689326268,1,3,2,365,False,True,True,1
15635920,652,0,42.73114202712646,4,144632.41889342965,1,0,0,108211.1886311532,1,4,3,880,False,True,False,1
15786611,592,0,34.98886166562827,5,91437.38352448074,1,1,0,143587.9040055964,1,4,3,697,False,True,False,1
15724826,677,0,47.44341199144457,5,0.0,1,0,0,171342.54606065777,1,2,3,757,True,False,False,1
15731567,717,0,36.31867056619196,7,94080.2112076596,1,0,1,189429.61542835116,1,2,4,272,True,True,False,1
15727531,787,0,37.14165626184305,4,118300.3188120335,1,0,0,191420.96035700335,1,1,1,403,True,True,False,1
15791452,760,1,47.0,2,117988.78295523969,1,0,0,143165.13365418167,1,3,3,682,False,True,True,1
15735754,512,0,46.39943517978453,2,133637.46166722084,1,1,0,159582.93702491096,1,2,2,572,False,True,False,1
15662038,630,1,54.84585198921058,2,110699.8545141959,1,0,0,154120.3741615146,1,3,3,838,False,True,False,1
15773936,753,0,44.81573932149518,7,120321.8829795092,1,0,0,55039.54026160008,1,2,3,803,True,True,False,1
15733895,792,0,39.515134951753325,4,70941.25328657603,1,0,0,47374.82647014339,1,3,3,899,True,True,False,1
15599010,724,0,49.00042454266079,2,0.0,1,0,0,177479.5751288668,1,2,1,513,True,False,True,1
15676050,509,0,52.65564893787036,1,76295.6824219859,2,0,0,145539.48485311624,1,4,1,418,True,False,True,1
15759223,645,0,49.166927518157955,2,0.0,1,0,0,196642.2226256453,1,3,1,488,True,False,False,1
15753035,469,0,36.040909148258415,8,106932.8537676701,1,0,0,129329.3861830959,1,3,2,526,True,False,False,1
15698484,465,0,38.937799609328636,2,131155.23617400177,1,1,0,71653.17271637851,1,2,1,686,False,True,False,1
15606514,625,1,46.0,9,115749.64532491394,1,1,0,146635.10067637975,1,4,1,707,False,True,False,1
15611305,556,1,43.98265284419762,6,110003.17313198655,1,1,1,62626.107458724175,1,5,3,404,False,True,False,1
15599001,570,1,47.48336701048221,1,41201.57267800094,1,1,0,182260.6201826263,1,3,1,462,True,False,False,1
15588287,718,0,41.18463377690022,8,106088.77373366158,1,0,0,142451.28523013275,1,4,2,424,False,True,False,1
15593044,603,0,47.24975839112583,7,148424.52594790742,1,1,0,185090.95640527093,1,3,3,915,True,False,False,1
15780450,542,0,50.48608813606769,5,0.0,1,0,1,192187.6734052139,1,2,2,675,True,False,True,1
15591483,566,0,33.24265047029609,1,115845.03404192864,1,0,1,112398.58884193274,1,1,3,790,False,True,False,1
15800209,628,0,44.684081597885644,6,0.0,1,0,0,143612.44217094465,1,3,2,277,True,False,True,1
15578618,581,1,43.41851713688441,6,0.0,1,1,1,156212.32934940193,1,3,1,396,True,False,True,1
15681452,438,0,42.53918947208386,6,0.0,1,1,0,148249.66689450713,1,1,4,673,True,False,True,1
15711232,538,1,35.26025182571726,3,134288.44704101657,1,0,0,111225.47941429082,1,2,1,648,False,True,True,1
15750087,698,0,47.14677711445833,5,0.0,1,0,0,50329.37034807374,1,4,3,621,True,False,True,1
15592495,574,0,53.25620437650957,6,0.0,1,0,0,56977.96746395489,1,2,1,827,True,False,False,1
15771195,689,0,42.00778162052737,3,72138.15498134612,1,1,0,156448.80906054593,1,5,3,700,False,True,True,1
15622809,654,0,49.180139683680565,8,96954.80824433196,1,0,0,74578.25617223822,1,3,2,871,False,True,False,1
15701533,520,0,39.84821437240273,0,128867.49095964071,1,0,1,23896.258804536745,1,3,2,583,False,True,False,1
15591189,602,0,35.164140262248445,10,151668.00927998504,1,1,0,59226.69033233382,1,1,2,521,False,True,True,1
15586912,548,1,52.529749802914324,9,0.0,2,0,0,101943.66347963434,1,3,2,837,True,False,True,1
15665066,683,0,49.0,6,0.0,1,0,0,63684.84013745972,1,1,2,298,True,False,False,1
15571081,593,0,40.19821650216087,4,103555.31481929362,1,1,0,101444.20838317116,1,3,4,566,True,True,False,1
15598217,709,1,47.271640687113106,6,0.0,1,1,0,131897.1386219174,1,3,2,403,True,False,True,1
15609905,632,0,48.525541579133474,3,136193.28351305716,1,0,0,7346.9586440077,1,3,2,597,False,True,False,1
15777891,781,0,39.133175439926156,1,129763.13127839439,1,1,0,163713.2855905536,1,1,1,523,True,True,False,1
15650085,578,0,48.48583127145175,6,130797.01623522682,2,1,0,187979.46100651287,1,2,1,772,False,False,True,1
15807277,554,0,38.16644613241615,9,0.0,1,0,0,52794.02158382163,1,2,2,955,True,False,False,1
15773288,791,1,31.014888287113592,3,130866.56205142026,1,1,0,106618.08357703399,1,1,3,553,False,True,False,1
15602630,580,0,40.63608041414612,6,116811.9872375937,1,1,0,134772.96547929686,1,3,3,826,False,True,False,1
15771789,641,1,41.44383203487224,4,150306.03361005988,1,0,1,35161.83915982611,1,2,3,683,True,False,False,1
15796571,595,0,47.298303530979865,5,0.0,1,0,1,94771.45547154137,1,3,2,502,True,False,False,1
15626216,739,0,46.23955014151026,6,106041.374716727,1,0,0,50301.256828355574,1,4,2,762,True,True,False,1
15780993,752,0,41.85575416596163,5,104590.66081864515,1,1,0,125382.67768615669,1,1,2,231,True,True,False,1
15659807,613,0,53.77603237834368,1,122933.37752715351,1,1,0,79625.68714320411,1,3,3,520,True,True,False,1
15579750,530,0,44.04989836136711,5,124583.0653369984,1,0,0,5672.434812710582,1,2,3,433,True,False,False,1
15716269,587,0,47.76924523525819,3,136758.4777519927,1,0,1,108990.80727686285,1,5,2,473,True,False,True,1
15688854,732,0,51.781558787146125,9,0.0,1,0,1,25280.883755594776,1,1,4,347,True,False,False,1
15764414,585,0,34.85922650662742,7,165090.1102610335,1,1,0,119173.19763670886,1,2,1,297,True,False,False,1
15763657,638,0,31.7224646297296,4,0.0,1,1,0,52809.681612950255,1,4,3,665,True,False,False,1
15641613,780,0,44.235783376168484,3,164344.28519283503,1,0,0,17901.685766540402,1,3,1,426,False,True,True,1
15658604,630,0,50.61186316021484,4,147776.03241593612,1,1,0,91480.16211101192,1,3,2,282,True,False,False,1
15801112,660,1,29.56356438130762,1,144097.3102073194,1,1,0,10763.089188007767,1,4,3,600,False,True,False,1
15583821,503,1,48.6460656317643,3,83566.42236604099,1,1,0,177512.70496583765,1,4,1,630,True,False,False,1
15774793,709,0,51.5780291894601,4,0.0,1,1,0,78484.49859647841,1,2,3,936,True,False,False,1
15805779,588,0,41.35464376534559,2,122222.10879675132,1,0,0,103921.33790111358,1,2,4,364,False,True,False,1
15688125,637,0,38.42568721931747,2,0.0,2,0,0,107939.91655439464,1,4,3,436,True,False,False,1
15727965,687,0,50.120192348160174,6,0.0,1,1,0,40959.23002678539,1,2,3,374,False,False,True,1
15710453,649,1,48.82975819117157,4,0.0,2,1,0,97014.66117874108,1,3,2,393,True,False,False,1
15611324,576,0,31.6870400923385,5,0.0,1,1,0,98249.45179705913,1,4,1,465,True,False,False,1
15717998,610,0,48.17196500429276,3,143195.57628141885,1,0,1,111121.58208034757,1,4,3,376,True,True,False,1
15780219,711,1,36.66908209395849,6,75883.08322096389,2,1,0,67239.64307727551,1,3,1,668,False,True,True,1
15644306,636,0,29.342949457457358,3,135140.888045053,1,1,0,186362.52447657066,1,2,4,953,True,True,False,1
15748346,666,0,47.831454114030414,3,0.0,1,1,0,27566.389075314943,1,3,2,699,True,False,False,1
15587431,458,1,41.106883316408286,7,73790.25707591191,2,0,1,185654.97709862416,1,4,4,316,True,True,False,1
15709108,645,0,47.45569136729607,5,6413.611557832833,1,0,0,153467.9221228502,1,2,2,727,False,False,True,1
15605126,662,0,50.791639182901505,5,109855.34758562148,1,0,1,188484.91584626806,1,3,1,397,False,True,True,1
15626512,691,1,44.67342027538053,2,116726.57679503044,2,0,0,21650.27089241448,1,4,3,233,False,True,False,1
15647835,676,0,37.826041343292054,3,0.0,1,0,0,169848.58042582838,1,4,2,937,False,False,True,1
15639845,636,0,38.129014030513574,5,138111.53519484826,1,1,0,172603.03546356814,1,1,4,763,False,True,False,1
15582183,763,0,44.96742316641831,6,132871.38918800277,1,1,0,26625.975612402024,1,1,1,315,True,True,False,1
15803846,845,0,52.74912324840013,6,65938.20637447004,1,0,0,181413.8762652845,1,1,3,470,False,False,True,1
15756377,646,1,50.00246864658542,7,117457.71986909781,1,0,0,124129.73144245533,1,2,1,879,False,True,True,1
15605517,680,0,53.40913482925512,5,137043.13175488482,1,1,0,142391.1692615947,1,1,2,690,False,True,True,1
15600215,642,0,47.254600026363775,4,153530.4823146755,1,0,0,110989.16663547551,1,4,3,584,False,True,False,1
15662361,748,1,50.8156986030499,3,124372.04553140586,1,1,0,195492.86410227104,1,3,3,655,False,True,False,1
15745104,637,0,54.40957180270406,2,155190.4441847065,1,0,0,108385.6316138901,1,2,1,393,True,False,True,1
15587273,723,0,29.546167799655045,6,0.0,2,1,1,91887.31674923393,1,4,3,529,True,False,False,1
15575074,743,0,50.25514396880209,5,117780.53867058126,1,0,0,187437.9264256984,1,2,1,923,False,True,True,1
15785128,686,1,45.9575354021301,1,133062.21800759304,1,1,0,109065.60952529009,1,1,1,541,True,True,False,1
15723580,620,0,42.30698460072123,7,98559.06317270998,1,0,0,42940.27553419458,1,2,2,638,True,True,False,1
15602083,736,0,44.11793630358966,7,126155.77410771488,1,0,0,176421.49854507833,1,1,3,839,True,False,False,1
15571618,618,0,35.0,4,107724.50298700358,1,1,0,183732.2919343444,1,4,3,809,False,True,False,1
15640693,581,0,35.189746566353634,1,129184.31532352952,2,0,0,8614.19728964645,1,3,2,246,False,True,True,1
15657947,632,0,49.96902103623073,2,114119.17054142867,1,1,1,106632.83062768502,1,4,1,630,False,True,False,1
15587197,726,0,29.283857062624644,6,0.0,2,1,1,91869.41400206262,1,3,3,526,True,False,False,1
15707648,584,0,40.5713393662649,1,0.0,1,1,1,81348.14802297787,1,2,3,627,False,False,True,1
15596412,635,0,49.29287190060997,2,117792.89288616703,1,1,1,26546.644517321864,1,3,4,295,False,True,False,1
15809485,721,1,36.50740118414242,3,155932.67484257542,2,1,0,13391.49768045657,1,2,1,530,False,True,False,1
15743721,650,1,47.74879731168459,4,185769.6490354642,1,1,0,82184.2807606141,1,2,3,482,True,False,True,1
15579111,618,0,41.384916963088266,1,117170.68776323987,1,1,0,109023.8631824339,1,4,4,766,False,True,False,1
15682503,620,0,39.50287756761095,4,0.0,1,1,0,92338.16136706751,1,2,3,364,True,False,False,1
15658396,708,0,64.3113680305554,4,120867.36572305855,1,0,0,9400.648033751007,1,1,2,371,False,True,False,1
